order_id,product_id,price,freight_value,product_name_lenght,product_description_lenght,product_photos_qty,product_weight_g,product_length_cm,product_height_cm,product_width_cm,product_category_name_english,review_score,review_comment_message,customer_id,order_status,order_delivered_customer_date,order_estimated_delivery_date,payment_sequential,payment_type,payment_installments,payment_value,customer_zip_code_prefix,customer_city,customer_state,sellers_count,products_count,estimated_delivery_time,actual_delivery_time,diff_in_delivery_time,on_time_delivery,avg_product_value,total_order_cost,order_freight_ratio,purchase_dayofweek,purchase_dayofmonth,purchase_weekofmonth,purchase_weekofyear,is_reviewed,customer_id_int,product_id_int
733a9dcebb673d6b1730af81ab1fa6a2,3e5201fe0d1ba474d9b90152c83c706c,116.9,16.58,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,1,"Meu pedido estava com data para entrega no dia 20/12/2017, recebi um email de confirmação de entrega mas ainda não recebi o produto.",2e0e272b3d7f51e55ee393175b81b26a,delivered,2017-12-26,2017-12-20,1,credit_card,1,266.96,79750,nova andradina,MS,44,2,26,32,-6,0,58.45,133.48000000000002,0.141830624465355,4,24,3,47,1,789,28
733a9dcebb673d6b1730af81ab1fa6a2,4f88323d03ffaf090b8fb0116b33c95e,116.9,16.58,56.0,255.0,1.0,1700.0,30.0,5.0,30.0,bed_bath_table,1,"Meu pedido estava com data para entrega no dia 20/12/2017, recebi um email de confirmação de entrega mas ainda não recebi o produto.",2e0e272b3d7f51e55ee393175b81b26a,delivered,2017-12-26,2017-12-20,1,credit_card,1,266.96,79750,nova andradina,MS,9,2,26,32,-6,0,58.45,133.48000000000002,0.141830624465355,4,24,3,47,1,789,37
7e6ae85d806fd4563f0e68f5521321cc,3e5201fe0d1ba474d9b90152c83c706c,125.9,0.86,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,2,"Chegou o kit da colcha, porém não chegou a manta Rosa, e no app esta com entregue. ",f31164513a99160d91a464ccf934ed3f,delivered,2018-05-21,2018-06-01,1,credit_card,2,217.37,9061,santo andre,SP,44,2,17,6,11,1,62.95,126.76,0.0068308181096108,1,15,2,20,1,790,28
7e6ae85d806fd4563f0e68f5521321cc,c0293bb52f87cea29cbf4cfa3fa873bc,69.0,21.61,51.0,635.0,1.0,1100.0,16.0,10.0,16.0,bed_bath_table,2,"Chegou o kit da colcha, porém não chegou a manta Rosa, e no app esta com entregue. ",f31164513a99160d91a464ccf934ed3f,delivered,2018-05-21,2018-06-01,1,credit_card,2,217.37,9061,santo andre,SP,2,2,17,6,11,1,34.5,90.61,0.3131884057971014,1,15,2,20,1,790,56
8e6c25f5e4548a8a880c0339b15b8ab7,3e5201fe0d1ba474d9b90152c83c706c,116.9,9.95,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,1,Não recebi meus produtos no prazo estabelecido. Não consegui rastreá-los pela transportadora . Ainda Estou aguardando o envio do produto.,cbadf6f2dd0d4d66c099751b7ad40c9b,delivered,2018-01-09,2017-12-19,1,credit_card,10,400.44,28896,rio das ostras,RJ,44,3,25,46,-21,0,38.96666666666667,126.85,0.0851154833190761,4,24,3,47,1,791,28
8e6c25f5e4548a8a880c0339b15b8ab7,056d012d264624accb7f73d31caee034,116.9,19.9,56.0,255.0,1.0,1750.0,30.0,5.0,30.0,bed_bath_table,1,Não recebi meus produtos no prazo estabelecido. Não consegui rastreá-los pela transportadora . Ainda Estou aguardando o envio do produto.,cbadf6f2dd0d4d66c099751b7ad40c9b,delivered,2018-01-09,2017-12-19,1,credit_card,10,400.44,28896,rio das ostras,RJ,9,3,25,46,-21,0,38.96666666666667,136.8,0.1702309666381522,4,24,3,47,1,791,38
8e6c25f5e4548a8a880c0339b15b8ab7,056d012d264624accb7f73d31caee034,116.9,19.9,56.0,255.0,1.0,1750.0,30.0,5.0,30.0,bed_bath_table,1,Não recebi meus produtos no prazo estabelecido. Não consegui rastreá-los pela transportadora . Ainda Estou aguardando o envio do produto.,cbadf6f2dd0d4d66c099751b7ad40c9b,delivered,2018-01-09,2017-12-19,1,credit_card,10,400.44,28896,rio das ostras,RJ,9,3,25,46,-21,0,38.96666666666667,136.8,0.1702309666381522,4,24,3,47,1,791,38
972d6687f988a5383e3593ec28911400,3e5201fe0d1ba474d9b90152c83c706c,116.9,16.58,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,2,Ainda não recebi o produto ,764c697264e9c98080259f8640b5c49e,delivered,2018-01-09,2017-12-15,1,credit_card,3,133.48,20560,rio de janeiro,RJ,44,1,20,45,-25,0,116.9,133.48000000000002,0.141830624465355,4,24,3,47,1,792,28
9bb5771c04f059c10c1f9783fe164d90,3e5201fe0d1ba474d9b90152c83c706c,122.9,14.22,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,3,"A qualidade do produto muito aquém do anunciado. Embora citado como percal de 180 fios, na realidade é apenas tecido comum 80% algodão e 20% polyester. ",5eef6cce1f34954c9e7004332388ccc7,delivered,2018-03-23,2018-03-29,1,boleto,1,137.12,11045,santos,SP,44,1,14,8,6,1,122.9,137.12,0.1157038242473555,1,13,1,11,1,793,28
9e5268aea7cef10630e681d1c7268e0e,3e5201fe0d1ba474d9b90152c83c706c,122.9,16.62,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,"Gostei tudo que eu esperava
",aa533babb08900a1370fa4888feb4b80,delivered,2018-02-28,2018-03-09,1,credit_card,5,139.52,37720,botelhos,MG,44,1,24,15,9,1,122.9,139.52,0.1352318958502847,1,13,1,7,1,794,28
b247e9e61aeaf7a0176b58b04e321e8b,3e5201fe0d1ba474d9b90152c83c706c,122.9,16.62,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,tudo ok,cc35391e93d0dc939f561f411c5051fe,delivered,2018-01-24,2018-02-08,1,credit_card,1,139.52,27351,barra mansa,RJ,44,1,31,16,15,1,122.9,139.52,0.1352318958502847,0,8,1,2,1,795,28
b8ed89bd3f1fe72244f0f616acdc7da1,3e5201fe0d1ba474d9b90152c83c706c,116.9,16.58,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,4,no_review,284328d2432c45733c636d66d183dfd4,delivered,2017-12-26,2017-12-19,1,credit_card,2,400.44,28030,campos dos goytacazes,RJ,44,3,23,30,-7,0,38.96666666666667,133.48000000000002,0.141830624465355,6,26,3,47,0,796,28
b8ed89bd3f1fe72244f0f616acdc7da1,4f88323d03ffaf090b8fb0116b33c95e,116.9,16.58,56.0,255.0,1.0,1700.0,30.0,5.0,30.0,bed_bath_table,4,no_review,284328d2432c45733c636d66d183dfd4,delivered,2017-12-26,2017-12-19,1,credit_card,2,400.44,28030,campos dos goytacazes,RJ,9,3,23,30,-7,0,38.96666666666667,133.48000000000002,0.141830624465355,6,26,3,47,0,796,37
b8ed89bd3f1fe72244f0f616acdc7da1,592962829d5a715304344e656e39108a,116.9,16.58,56.0,255.0,1.0,1750.0,30.0,5.0,30.0,bed_bath_table,4,no_review,284328d2432c45733c636d66d183dfd4,delivered,2017-12-26,2017-12-19,1,credit_card,2,400.44,28030,campos dos goytacazes,RJ,12,3,23,30,-7,0,38.96666666666667,133.48000000000002,0.141830624465355,6,26,3,47,0,796,57
ce280fbdbcce0a56084f415c8d0f7368,3e5201fe0d1ba474d9b90152c83c706c,122.9,13.2,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,3,no_review,7dd4b768827b88fd42a05ba7bb5d0c22,delivered,2018-02-02,2018-02-20,1,credit_card,2,136.1,14740,viradouro,SP,44,1,22,4,18,1,122.9,136.1,0.1074043938161106,0,29,4,5,0,797,28
dc3adcf742779e0c8eb5bd587ed4ec57,3e5201fe0d1ba474d9b90152c83c706c,116.9,8.38,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,no_review,a828c4f615a8dd8518659d867b3012bd,delivered,2017-12-13,2017-12-15,1,credit_card,6,727.58,15840,itajobi,SP,44,7,20,18,2,1,16.7,125.28,0.0716852010265183,5,25,3,47,0,798,28
dc3adcf742779e0c8eb5bd587ed4ec57,2481a472d98c582b46bc2dfeae6f539f,59.55,8.38,59.0,205.0,1.0,950.0,31.0,11.0,26.0,furniture_decor,5,no_review,a828c4f615a8dd8518659d867b3012bd,delivered,2017-12-13,2017-12-15,1,credit_card,6,727.58,15840,itajobi,SP,22,7,20,18,2,1,8.507142857142856,67.92999999999999,0.1407220822837951,5,25,3,47,0,798,58
dc3adcf742779e0c8eb5bd587ed4ec57,665aa1d687284a4d2d2b74c0c6724625,99.9,16.76,60.0,259.0,1.0,1550.0,30.0,5.0,30.0,bed_bath_table,5,no_review,a828c4f615a8dd8518659d867b3012bd,delivered,2017-12-13,2017-12-15,1,credit_card,6,727.58,15840,itajobi,SP,16,7,20,18,2,1,14.271428571428572,116.66,0.1677677677677677,5,25,3,47,0,798,52
dc3adcf742779e0c8eb5bd587ed4ec57,665aa1d687284a4d2d2b74c0c6724625,99.9,16.76,60.0,259.0,1.0,1550.0,30.0,5.0,30.0,bed_bath_table,5,no_review,a828c4f615a8dd8518659d867b3012bd,delivered,2017-12-13,2017-12-15,1,credit_card,6,727.58,15840,itajobi,SP,16,7,20,18,2,1,14.271428571428572,116.66,0.1677677677677677,5,25,3,47,0,798,52
dc3adcf742779e0c8eb5bd587ed4ec57,7a0f37fda63d1cd7dac2451494eb6e69,99.9,16.76,60.0,259.0,1.0,1550.0,30.0,5.0,30.0,bed_bath_table,5,no_review,a828c4f615a8dd8518659d867b3012bd,delivered,2017-12-13,2017-12-15,1,credit_card,6,727.58,15840,itajobi,SP,4,7,20,18,2,1,14.271428571428572,116.66,0.1677677677677677,5,25,3,47,0,798,50
dc3adcf742779e0c8eb5bd587ed4ec57,7a0f37fda63d1cd7dac2451494eb6e69,99.9,16.76,60.0,259.0,1.0,1550.0,30.0,5.0,30.0,bed_bath_table,5,no_review,a828c4f615a8dd8518659d867b3012bd,delivered,2017-12-13,2017-12-15,1,credit_card,6,727.58,15840,itajobi,SP,4,7,20,18,2,1,14.271428571428572,116.66,0.1677677677677677,5,25,3,47,0,798,50
dc3adcf742779e0c8eb5bd587ed4ec57,cd3de1984e1a77b441e1b39b8e334330,59.33,8.38,59.0,205.0,8.0,1000.0,31.0,11.0,26.0,furniture_decor,5,no_review,a828c4f615a8dd8518659d867b3012bd,delivered,2017-12-13,2017-12-15,1,credit_card,6,727.58,15840,itajobi,SP,6,7,20,18,2,1,8.475714285714286,67.71,0.1412438901061857,5,25,3,47,0,798,59
e2a875ab76ae9c68c532baa517d90363,3e5201fe0d1ba474d9b90152c83c706c,122.9,14.22,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,3,"No anuncio, era PERCAL, mas não é percal tem poliester.... sou alergica a poliester por isso comprei. Só nao devolvi porque irei usar no quarto do meu filho, o produto é bonito",07e9c547c9d2b7d8ac9a35e81dbd1d89,delivered,2018-03-29,2018-04-04,1,credit_card,6,137.12,11702,praia grande,SP,44,1,19,13,6,1,122.9,137.12,0.1157038242473555,4,16,2,11,1,799,28
eaa10b1bfc8e98b22d99dc4e96ef6a83,3e5201fe0d1ba474d9b90152c83c706c,116.9,16.58,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,no_review,390998295b49e0086703894e31d9e512,delivered,2017-12-05,2017-12-15,1,credit_card,1,33.48,86010,londrina,PR,44,1,22,12,10,1,116.9,133.48000000000002,0.141830624465355,3,23,3,47,0,800,28
eaa10b1bfc8e98b22d99dc4e96ef6a83,3e5201fe0d1ba474d9b90152c83c706c,116.9,16.58,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,no_review,390998295b49e0086703894e31d9e512,delivered,2017-12-05,2017-12-15,2,voucher,1,100.0,86010,londrina,PR,44,1,22,12,10,1,116.9,133.48000000000002,0.141830624465355,3,23,3,47,0,800,28
f7cc115bdf4af94acf9b6da346ee1c88,3e5201fe0d1ba474d9b90152c83c706c,125.9,13.3,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,4,no_review,f52778cec7c76551b704ecfd145d8ac5,delivered,2018-06-06,2018-07-12,1,boleto,1,139.2,21361,rio de janeiro,RJ,44,1,48,12,36,1,125.9,139.20000000000002,0.1056393963463065,3,24,3,21,0,801,28
f86672be5bf85864e88a08f231b43c2d,3e5201fe0d1ba474d9b90152c83c706c,125.9,1.84,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,no_review,426cffff769b755f3d032efea2afb4b4,delivered,2018-07-30,2018-08-08,1,boleto,1,352.63,75640,piracanjuba,GO,44,2,18,9,9,1,62.95,127.74,0.0146147736298649,3,19,2,29,0,802,28
f86672be5bf85864e88a08f231b43c2d,4d38e93bf8056fbb01a32e72f0257df8,179.0,45.89,54.0,309.0,1.0,1950.0,43.0,20.0,31.0,bed_bath_table,5,no_review,426cffff769b755f3d032efea2afb4b4,delivered,2018-07-30,2018-08-08,1,boleto,1,352.63,75640,piracanjuba,GO,1,2,18,9,9,1,89.5,224.89,0.2563687150837989,3,19,2,29,0,802,60
f9847bf9cc7336c6ba07fe2bdbb6cae1,3e5201fe0d1ba474d9b90152c83c706c,125.9,13.3,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,Muito boa,c5a8686eefdcb86e4216dc46cec8b81f,delivered,2018-05-22,2018-06-04,1,credit_card,6,139.2,28013,campos dos goytacazes,RJ,44,1,25,12,13,1,125.9,139.20000000000002,0.1056393963463065,3,10,1,19,1,803,28
f9c73363efdacbd9919d6c57e388c21e,3e5201fe0d1ba474d9b90152c83c706c,125.9,14.97,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,no_review,4b7c71ee56a82b16431dbd5234c9c8f7,delivered,2018-06-15,2018-06-29,1,credit_card,2,140.87,13418,piracicaba,SP,44,1,19,5,14,1,125.9,140.87,0.1189038919777601,6,10,1,23,0,804,28
fa5bc8d649e12c05e6e39015325ae564,3e5201fe0d1ba474d9b90152c83c706c,129.9,14.27,56.0,255.0,1.0,1800.0,30.0,5.0,30.0,bed_bath_table,5,no_review,1ab5665678fec99c775f56b3a801d71e,delivered,2018-04-12,2018-04-18,1,voucher,1,144.17,19274,primavera,SP,44,1,15,9,6,1,129.9,144.17000000000002,0.1098537336412625,6,1,0,13,0,805,28
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,8,voucher,1,14.82,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,6,voucher,1,16.25,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,5,voucher,1,3.64,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,1,voucher,1,29.89,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,10,voucher,1,1.58,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,4,voucher,1,38.99,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,9,voucher,1,6.96,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,2,voucher,1,14.17,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,3,voucher,1,13.64,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,ebf7d9b8166c02eb72e573eebd630458,54.55,10.25,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,7,voucher,1,14.3,2860,sao paulo,SP,4,2,24,16,8,1,27.275,64.8,0.1879010082493125,4,1,0,48,0,806,30
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,8,voucher,1,14.82,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,6,voucher,1,16.25,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,5,voucher,1,3.64,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,1,voucher,1,29.89,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,10,voucher,1,1.58,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,4,voucher,1,38.99,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,9,voucher,1,6.96,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,2,voucher,1,14.17,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,3,voucher,1,13.64,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
364f451ee38a4268d7c15d317021eb35,18796df281656da4036dd926561a6030,75.78,13.66,57.0,555.0,2.0,500.0,52.0,6.0,40.0,bed_bath_table,2,no_review,23924b2105c5376cd6204757c8b68752,delivered,2017-12-18,2017-12-26,7,voucher,1,14.3,2860,sao paulo,SP,7,2,24,16,8,1,37.89,89.44,0.1802586434415413,4,1,0,48,0,806,61
a51ce8127e0b31efcfe6b5bb17abe9ea,ebf7d9b8166c02eb72e573eebd630458,60.0,12.76,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,3,"Muito mal embalado, precisa melhorar e muito.",6840124f642926f3f604de43969f462d,delivered,2017-07-03,2017-07-14,1,credit_card,5,72.76,11075,santos,SP,4,1,19,8,11,1,60.0,72.76,0.2126666666666666,6,25,3,25,1,807,30
e32eb573740a87c938b90b290605b617,ebf7d9b8166c02eb72e573eebd630458,60.0,15.63,55.0,185.0,2.0,526.0,44.0,6.0,33.0,bed_bath_table,5,no_review,49ceea8899f3a3c0198faa2485ca942c,delivered,2017-04-05,2017-04-24,1,credit_card,3,75.63,39814,pavao,MG,4,1,27,8,19,1,60.0,75.63,0.2605,1,28,4,13,0,808,30
cb5945f4563c333d6e2c23de7b26af14,9bc39c44d241610638729a32026eb37a,192.2,30.94,47.0,537.0,1.0,6300.0,58.0,20.0,46.0,bed_bath_table,5,"Produto perfeito, ótima qualidade",dad2b21e16e7936b4b84162eba89a991,delivered,2017-12-08,2017-12-20,1,credit_card,3,223.14,12209,sao jose dos campos,SP,2,1,18,6,12,1,192.2,223.14,0.1609781477627471,5,2,0,48,1,809,31
0da26371f58ab8e89157a901ef0cf390,3458b4c1fcbe46e2eedb48e00960a60e,157.0,14.49,56.0,1009.0,2.0,1700.0,20.0,45.0,35.0,bed_bath_table,5,no_review,ffc97eb567d22d3e39a56c61175f9838,delivered,2017-08-28,2017-09-05,1,credit_card,10,171.49,6266,osasco,SP,5,1,18,10,8,1,157.0,171.49,0.0922929936305732,4,18,2,33,0,810,32
3f424138a3ca8909a57b75d4389c91de,3458b4c1fcbe46e2eedb48e00960a60e,157.0,21.59,56.0,1009.0,2.0,1700.0,20.0,45.0,35.0,bed_bath_table,3,A capa veio com as tiras abaixo do local indicado na foto.,3308d5e4694a8b8f2170b88acab14dd7,delivered,2017-08-30,2017-09-18,1,credit_card,5,178.59,29057,vitoria,ES,5,1,28,9,19,1,157.0,178.59,0.1375159235668789,0,21,3,34,1,811,32
7c4281b08578a1e5e13e56814b3c6123,3458b4c1fcbe46e2eedb48e00960a60e,157.0,18.0,56.0,1009.0,2.0,1700.0,20.0,45.0,35.0,bed_bath_table,5,otimo produto,686ba249f6f98cc2610b58e5b9982e6a,delivered,2017-07-24,2017-08-24,1,credit_card,10,175.0,25963,teresopolis,RJ,5,1,37,6,31,1,157.0,175.0,0.1146496815286624,1,18,2,29,1,812,32
a848ecb46fe108b35dd5bd7bf4fdddca,3458b4c1fcbe46e2eedb48e00960a60e,169.8,27.27,56.0,1009.0,2.0,1700.0,20.0,45.0,35.0,bed_bath_table,2,A capa protetora não é exatamente o que eu esperava deixa a desejar no tipo material e na qualidade.,9deb8336dd9a075a90ad8adb3459e4fe,delivered,2018-05-18,2018-05-24,1,credit_card,5,197.07,28400,sao fidelis,RJ,5,1,22,16,6,1,169.8,197.07,0.1606007067137809,2,2,0,18,1,813,32
0132451f29a10b66a5cf1bacc85f9afe,42a2bd596fda1baef5719cb74f73030c,89.9,17.88,60.0,188.0,1.0,1300.0,44.0,2.0,35.0,bed_bath_table,5,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",1c5b37d20011c637ad1a5b6d423c7483,delivered,2017-11-17,2017-12-07,1,credit_card,3,215.56,24431,sao goncalo,RJ,21,2,28,8,20,1,44.95,107.78,0.1988876529477196,2,8,1,45,1,814,33
0132451f29a10b66a5cf1bacc85f9afe,283dc451ad3918badb976d56ff887289,89.9,17.88,58.0,188.0,1.0,1650.0,44.0,2.0,35.0,bed_bath_table,5,"chegou no prazo, bem embalado e do jeito que eu esperava. recomendo!",1c5b37d20011c637ad1a5b6d423c7483,delivered,2017-11-17,2017-12-07,1,credit_card,3,215.56,24431,sao goncalo,RJ,33,2,28,8,20,1,44.95,107.78,0.1988876529477196,2,8,1,45,1,814,62
0268c75309d105bb28b7523f57f46a69,42a2bd596fda1baef5719cb74f73030c,99.9,25.05,60.0,188.0,1.0,1300.0,44.0,2.0,35.0,bed_bath_table,1,no_review,f4608a440b868f3f57f378c4b8cd643f,delivered,2018-05-07,2018-04-26,1,credit_card,3,222.61,92310,canoas,RS,21,2,26,37,-11,0,49.95,124.95,0.2507507507507507,5,31,4,13,0,815,33
0268c75309d105bb28b7523f57f46a69,1a2d00b771a438bee7055bbd0086e003,79.9,17.76,55.0,192.0,1.0,950.0,44.0,2.0,36.0,bed_bath_table,1,no_review,f4608a440b868f3f57f378c4b8cd643f,delivered,2018-05-07,2018-04-26,1,credit_card,3,222.61,92310,canoas,RS,7,2,26,37,-11,0,39.95,97.66,0.2222778473091364,5,31,4,13,0,815,63
0a10c45a73c3213a1499c3989973849b,42a2bd596fda1baef5719cb74f73030c,89.9,12.33,60.0,188.0,1.0,1300.0,44.0,2.0,35.0,bed_bath_table,4,no_review,7d8983250c2d0a3ee2e1deeb1bfd9523,delivered,2018-01-23,2018-01-30,1,boleto,1,102.23,7251,guarulhos,SP,21,1,13,6,7,1,89.9,102.23,0.1371523915461624,0,15,2,3,0,816,33
0a9fc736e210f495e2023d3a9e10319a,42a2bd596fda1baef5719cb74f73030c,89.9,12.33,60.0,188.0,1.0,1300.0,44.0,2.0,35.0,bed_bath_table,5,no_review,b7af91e583caf05ac071ad39e1d86700,delivered,2017-12-05,2017-12-14,1,credit_card,7,204.46,11460,guaruja,SP,21,2,17,8,9,1,44.95,102.23,0.1371523915461624,0,27,3,48,0,817,33
